2025/11/11 09:59:40 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 09:59:47 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:00:10 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:00:14 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:01:05 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:01:06 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:01:06 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:01:06 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:01:07 [error] 16780#16780: *6 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/11/11 10:02:30 [error] 16780#16780: *7 open() "/home/ubuntu/mysite/html/new_html/index.html" failed (2: No such file or directory), client: 127.0.0.1, server: localhost, request: "GET /new_html/index.html HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
